# MAGPI master source catalogue
#
# Generated 2024-08-23-16:45:12
# MAGPIID  -  unique MAGPI identifier
# segID    -  Segmentation ID, which can be matched against values in segim
# xmax     -  x position of maximum flux
# ymax     -  y position of maximum flux
# RAmax    -  Right Ascension of max flux
# Decmax   -  Declination of max flux
# z        -  Redshift. Only robust for QOP=3,4
# QOP      -  Redshift quality [4=great, 3=good, 2=possible, 1=unknown, 0=error]
# mag_rt   -  total r-band magnitude
# mag_it   -  total i-band magnitude
# R50_it   -  Approximate elliptical semi-major axis containing 50% of the flux (arcsec)
# R90_it   -  Approximate elliptical semi-major axis containing 90% of the flux (arcsec)
# axrat_it -  Axial ratio as given by min/maj
# ang_it   -  Orientation of the semi-major axis (cc from Y axis)
MAGPIID,segID,xmax,ymax,RAmax,Decmax,z,QOP,mag_it,mag_rt,R50_it,R90_it,axrat_it,ang_it
1519227207,40,227.50,207.50,218.174847,-1.113358,0.2203,2,24.096,23.710,0.899,1.493,0.812,149.41
1519230066,64,230.50,66.50,218.174680,-1.121191,0.7252,1,26.076,25.982,0.370,0.575,0.837,134.97
1519231059,100,231.50,59.50,218.174624,-1.121580,0.3622,1,26.388,26.341,0.427,0.627,0.697,75.11
1519234136,5,234.50,136.50,218.174458,-1.117302,0.1377,4,19.688,19.440,1.892,3.963,0.375,176.01
1519237351,129,237.50,351.50,218.174291,-1.105358,0.7977,1,26.027,25.765,0.435,0.670,0.741,24.49
1519246283,107,246.50,283.50,218.173791,-1.109135,0.3690,1,26.096,25.425,0.542,0.950,0.970,24.15
1519250182,14,250.50,182.50,218.173569,-1.114746,0.5848,1,23.430,23.564,0.384,0.961,0.899,30.35
1519251320,164,251.50,320.50,218.173513,-1.107080,0.7014,1,25.297,25.630,0.575,0.899,0.619,163.29
1519256044,15,256.50,44.50,218.173235,-1.122413,0.1373,4,20.776,20.657,1.513,2.755,0.675,22.66
1519256148,150,256.50,148.50,218.173235,-1.116635,0.8223,1,25.739,26.091,0.486,0.764,0.666,165.38
1519261357,46,261.50,357.50,218.172957,-1.105024,0.4790,1,25.179,24.796,0.414,0.710,0.689,177.12
1519264223,113,264.50,223.50,218.172791,-1.112469,0.4583,3,25.309,25.083,0.685,1.109,0.639,139.76
1519266088,87,266.50,88.50,218.172680,-1.119969,0.4601,1,25.167,25.870,0.301,0.466,0.904,97.93
1519266140,23,266.50,140.50,218.172680,-1.117080,0.6086,3,22.723,21.749,1.236,2.620,0.475,3.60
1519266321,35,266.50,321.50,218.172680,-1.107024,0.7086,4,24.411,24.424,0.387,0.657,0.925,153.91
1519276188,24,276.50,188.50,218.172124,-1.114413,0.3332,3,23.545,23.052,0.476,1.028,0.918,73.51
1519282347,34,282.50,347.50,218.171791,-1.105580,3.2000,3,24.206,24.011,0.394,0.821,0.995,66.98
1519284273,4,284.50,273.50,218.171679,-1.109691,0.4016,4,20.774,20.117,0.654,1.598,0.993,58.53
1519285289,20,285.50,289.50,218.171624,-1.108802,0.4021,3,23.406,22.838,0.636,1.360,0.746,22.19
1519286338,69,286.50,338.50,218.171568,-1.106080,1.0458,3,25.360,24.934,0.478,0.793,0.775,122.68
1519289157,45,289.50,157.50,218.171402,-1.116135,0.7283,2,24.244,23.997,0.544,0.939,0.628,63.31
1519293168,1,293.50,168.50,218.171179,-1.115524,-0.0001,6,19.233,18.563,0.436,1.263,0.900,178.58
1519293232,84,293.50,232.50,218.171179,-1.111969,0.6445,1,25.471,24.956,0.629,1.073,0.954,159.61
1519297079,135,297.50,79.50,218.170957,-1.120469,0.4610,3,25.639,25.583,0.346,0.537,0.907,161.86
1519297277,99,297.50,277.50,218.170957,-1.109469,0.8685,1,26.041,25.838,0.426,0.666,0.828,34.94
1519312095,153,312.50,95.50,218.170124,-1.119580,1.4413,2,24.760,24.244,0.823,1.514,0.847,134.35
1519313206,58,313.50,206.50,218.170068,-1.113413,1.2422,3,25.321,25.041,0.370,0.650,0.772,153.04
1519315083,106,315.50,83.50,218.169957,-1.120246,0.3525,3,25.215,24.786,0.531,1.022,0.833,153.72
1519317167,13,317.50,167.50,218.169846,-1.115580,0.1377,4,21.113,20.726,1.072,3.273,0.696,164.75
1519317203,38,317.50,203.50,218.169846,-1.113580,1.2418,2,23.595,23.231,0.927,2.091,0.819,75.22
1519323263,101,323.50,263.50,218.169512,-1.110246,0.4344,2,25.908,25.843,0.429,0.732,0.777,166.49
1519331172,128,331.50,172.50,218.169068,-1.115302,0.3684,1,24.589,24.271,0.579,0.927,0.822,7.19
1519333086,7,333.50,86.50,218.168957,-1.120080,0.0001,6,21.854,20.367,0.410,1.024,0.956,80.30
1519335339,60,335.50,339.50,218.168846,-1.106024,0.7408,1,24.568,24.051,0.597,0.965,0.900,72.12
1519337278,76,337.50,278.50,218.168734,-1.109413,0.6988,1,25.140,24.796,0.509,0.890,0.895,140.78
1519338113,53,338.50,113.50,218.168679,-1.118580,1.3501,3,23.622,23.420,0.520,0.969,0.820,77.99
1519340298,112,340.50,298.50,218.168568,-1.108302,0.6894,2,24.617,24.562,0.855,1.366,0.823,139.28
1519346213,31,346.50,213.50,218.168234,-1.113024,0.8493,3,23.678,22.496,0.607,1.163,0.891,33.98
1519356287,30,356.50,287.50,218.167679,-1.108913,0.4017,3,23.900,23.662,0.676,1.237,0.393,171.11
1519366086,216,366.50,86.50,218.167123,-1.120080,0.2766,1,24.483,24.023,0.633,0.960,0.903,117.65
1521030122,142,30.50,122.50,218.809344,-1.361074,0.6120,1,26.135,25.714,0.438,0.637,0.697,89.29
1521033115,75,33.50,115.50,218.809178,-1.361463,0.3897,1,24.522,24.519,0.527,0.893,0.847,77.33
1521037099,117,37.50,99.50,218.808955,-1.362352,0.8264,1,25.369,25.575,0.404,0.620,0.832,162.62
1521040064,105,40.50,64.50,218.808789,-1.364296,1.2288,2,25.044,25.268,0.413,0.585,0.893,35.37
1521040186,16,40.50,186.50,218.808789,-1.357519,0.2857,2,23.232,22.699,0.531,1.104,0.859,54.79
1521043095,112,43.50,95.50,218.808622,-1.362574,0.4795,1,25.109,25.157,0.485,0.812,0.905,158.66
1521045242,94,45.50,242.50,218.808511,-1.354408,4.5868,1,25.446,25.205,0.502,0.780,0.796,106.38
1521046354,63,46.50,354.50,218.808455,-1.348185,0.6201,2,23.768,23.289,0.778,1.268,0.860,149.33
1521055328,19,55.50,328.50,218.807955,-1.349630,0.2855,3,22.187,21.671,0.881,2.277,0.693,132.39
1521059323,33,59.50,323.50,218.807733,-1.349908,2.2149,2,23.895,23.647,0.578,1.070,0.590,125.35
1521062190,53,62.50,190.50,218.807566,-1.357296,0.5262,3,25.207,24.950,0.428,0.764,0.711,76.12
1521064252,147,64.50,252.50,218.807455,-1.353852,0.7585,1,25.632,25.078,0.772,1.228,0.883,11.06
1521065112,118,65.50,112.50,218.807399,-1.361630,0.6212,3,24.882,25.108,0.437,0.746,0.836,56.13
1521074276,24,74.50,276.50,218.806899,-1.352519,2.3006,3,23.147,23.039,0.599,1.508,0.854,163.83
1521075170,3,75.50,170.50,218.806844,-1.358408,0.0004,6,20.207,19.382,0.542,1.477,0.779,30.60
1521078315,39,78.50,315.50,218.806677,-1.350352,-0.0003,1,24.878,23.847,0.577,1.551,0.784,163.97
1521079216,85,79.50,216.50,218.806621,-1.355852,0.7041,3,26.576,25.910,0.349,0.591,0.867,87.11
1521084369,18,84.50,369.50,218.806344,-1.347352,0.2894,2,23.052,22.595,0.606,1.382,0.600,91.51
1521085226,78,85.50,226.50,218.806288,-1.355296,0.9636,3,25.978,25.388,0.461,0.780,0.783,103.10
1521086096,77,86.50,96.50,218.806232,-1.362519,3.1091,2,24.878,24.511,0.780,1.444,0.987,51.64
1521088176,7,88.50,176.50,218.806121,-1.358074,0.1687,4,18.932,18.578,1.521,3.154,0.868,35.50
1521097311,8,97.50,311.50,218.805621,-1.350574,0.0001,6,21.533,20.354,0.430,1.187,0.864,170.01
1521103366,35,103.50,366.50,218.805288,-1.347519,0.4576,1,24.437,24.057,0.445,0.852,0.851,106.33
1521105176,251,105.50,176.50,218.805177,-1.358074,0.1690,3,23.677,23.329,0.469,0.658,0.808,166.16
1521111316,82,111.50,316.50,218.804843,-1.350296,0.6887,1,26.144,26.063,0.333,0.588,0.964,141.23
1521112150,93,112.50,150.50,218.804788,-1.359519,2.8688,2,25.821,25.734,0.431,0.740,0.784,139.32
1521113256,37,113.50,256.50,218.804732,-1.353630,0.6203,1,25.147,24.715,0.378,0.740,0.853,105.86
1521113267,60,113.50,267.50,218.804732,-1.353019,0.7463,1,24.962,24.693,0.507,0.896,0.872,148.34
1521114129,104,114.50,129.50,218.804676,-1.360685,0.2358,1,25.843,25.665,0.526,0.916,0.639,146.44
1521118155,165,118.50,155.50,218.804454,-1.359241,0.7293,1,26.593,26.629,0.386,0.558,0.765,147.44
1521120123,42,120.50,123.50,218.804343,-1.361019,0.5263,4,24.561,24.107,0.439,0.843,0.883,131.81
1521121101,17,121.50,101.50,218.804288,-1.362241,0.3356,2,23.187,22.701,0.441,1.666,0.997,95.37
1521121344,81,121.50,344.50,218.804287,-1.348741,4.6831,1,25.240,24.960,0.556,0.962,0.921,146.98
1521122250,95,122.50,250.50,218.804232,-1.353963,3.6099,2,25.483,25.177,0.600,0.922,0.660,15.46
1521124176,15,124.50,176.50,218.804121,-1.358074,0.2899,3,23.300,22.889,0.432,0.862,0.903,58.84
1521126243,161,126.50,243.50,218.804010,-1.354352,0.5489,2,26.365,26.187,0.419,0.633,0.764,90.46
1521129233,27,129.50,233.50,218.803843,-1.354908,0.9265,1,24.682,24.419,0.342,0.708,0.903,165.53
1521131306,28,131.50,306.50,218.803732,-1.350852,0.2850,3,23.750,23.302,0.547,1.196,0.880,21.74
1521135081,113,135.50,81.50,218.803510,-1.363352,4.0771,2,25.327,24.976,0.568,1.102,0.926,139.03
1521137212,46,137.50,212.50,218.803398,-1.356074,0.7031,3,24.330,24.002,0.611,1.261,0.850,172.93
1521148159,58,148.50,159.50,218.802787,-1.359019,4.8966,3,25.158,24.854,0.559,1.064,0.747,63.52
1521151205,156,151.50,205.50,218.802620,-1.356463,0.5992,1,25.605,25.383,0.750,1.206,0.681,166.06
1521152306,88,152.50,306.50,218.802565,-1.350852,0.7889,1,26.371,26.009,0.426,0.657,0.620,137.28
1521154259,71,154.50,259.50,218.802454,-1.353463,0.2462,1,25.301,26.391,0.353,0.483,0.704,121.84
1521155304,79,155.50,304.50,218.802398,-1.350963,1.3766,3,25.556,25.600,0.600,0.907,0.542,47.55
1521159112,38,159.50,112.50,218.802176,-1.361630,0.2950,2,24.727,24.024,0.633,1.238,0.613,83.23
1521160068,74,160.50,68.50,218.802120,-1.364074,1.0567,1,23.986,24.014,0.745,1.435,0.975,58.25
1521166247,22,166.50,247.50,218.801787,-1.354130,2.8704,3,23.751,23.512,0.476,1.022,0.874,169.33
1521166324,11,166.50,324.50,218.801787,-1.349852,0.2893,4,21.881,21.390,0.579,1.279,0.889,36.40
1521170246,32,170.50,246.50,218.801565,-1.354185,0.3418,4,24.901,24.745,0.443,0.826,0.702,10.58
1521173108,252,173.50,108.50,218.801398,-1.361852,0.2901,3,22.404,21.988,0.693,1.074,0.693,129.78
1521177069,248,177.50,69.50,218.801176,-1.364019,0.8671,1,24.260,24.555,1.009,1.575,0.920,53.51
1521178118,4,178.50,118.50,218.801120,-1.361296,0.2909,4,18.998,18.483,1.384,3.232,0.765,171.73
1521187054,73,187.50,54.50,218.800620,-1.364852,0.2452,2,24.688,24.628,0.588,0.966,0.825,119.07
1521188254,69,188.50,254.50,218.800564,-1.353741,0.2225,2,25.044,24.551,0.736,1.270,0.777,7.68
1521191149,51,191.50,149.50,218.800398,-1.359574,0.7104,1,24.367,24.056,0.759,1.193,0.825,83.96
1521191332,48,191.50,332.50,218.800398,-1.349408,2.8088,2,25.199,25.240,0.362,0.620,0.822,100.63
1521197170,250,197.50,170.50,218.800064,-1.358408,0.2888,3,23.255,22.784,0.682,1.020,0.958,37.70
1521197197,1,197.50,197.50,218.800064,-1.356908,0.2887,4,18.098,17.547,2.135,6.510,0.800,29.61
1521202249,13,202.50,249.50,218.799786,-1.354019,0.4114,4,22.880,22.620,0.522,1.324,0.900,40.73
1521206237,76,206.50,237.50,218.799564,-1.354685,1.0582,1,25.181,24.813,0.790,1.211,0.586,103.39
1521208109,86,208.50,109.50,218.799453,-1.361796,1.2284,2,25.099,24.500,1.050,1.752,0.808,175.21
1521209085,56,209.50,85.50,218.799397,-1.363130,0.3886,1,25.608,25.457,0.354,0.703,0.981,97.76
1521209335,40,209.50,335.50,218.799397,-1.349241,1.4546,3,23.782,23.605,0.734,1.249,0.879,60.46
1521212232,106,212.50,232.50,218.799231,-1.354963,0.2233,1,27.060,26.781,0.325,0.439,0.800,82.01
1521216254,115,216.50,254.50,218.799008,-1.353741,0.6445,1,25.566,25.500,0.578,0.922,0.783,116.16
1521221123,72,221.50,123.50,218.798730,-1.361019,4.9242,1,25.837,25.381,0.474,0.919,0.819,99.32
1521221215,249,221.50,215.50,218.798730,-1.355908,4.0688,2,23.823,23.223,0.645,0.983,0.951,77.19
1521224107,49,224.50,107.50,218.798564,-1.361908,0.2469,3,25.158,24.930,0.425,0.816,0.800,67.12
1521224335,6,224.50,335.50,218.798564,-1.349241,0.0000,6,21.354,20.792,0.410,1.072,0.928,127.09
1521226082,44,226.50,82.50,218.798453,-1.363296,0.8953,1,25.334,24.375,0.590,1.192,0.757,132.45
1521226346,87,226.50,346.50,218.798453,-1.348630,3.1226,2,25.370,25.530,0.534,0.822,0.628,135.24
1521227074,91,227.50,74.50,218.798397,-1.363741,0.3045,1,25.562,25.728,0.509,0.865,0.850,122.07
1521229154,197,229.50,154.50,218.798286,-1.359296,1.3374,2,26.666,25.983,0.466,0.741,0.940,175.69
1521229289,99,229.50,289.50,218.798286,-1.351796,0.3427,3,26.109,26.033,0.386,0.697,0.858,72.39
1521230114,36,230.50,114.50,218.798230,-1.361519,1.4280,3,24.170,23.849,0.679,1.346,0.665,38.21
1521234266,29,234.50,266.50,218.798008,-1.353074,0.2164,3,23.639,23.577,0.629,1.191,0.630,8.00
1521237284,59,237.50,284.50,218.797841,-1.352074,0.3678,1,25.198,25.117,0.397,0.699,0.896,67.35
1521241113,114,241.50,113.50,218.797619,-1.361574,1.4276,2,25.054,24.546,0.924,1.542,0.796,147.11
1521242076,70,242.50,76.50,218.797563,-1.363630,0.6948,3,25.640,25.148,0.463,0.823,0.885,116.91
1521242196,54,242.50,196.50,218.797563,-1.356963,0.2887,2,24.378,23.924,0.737,1.441,0.947,131.25
1521244241,2,244.50,241.50,218.797452,-1.354463,-0.0000,6,19.724,19.540,0.402,1.085,0.986,75.87
1521245087,64,245.50,87.50,218.797397,-1.363019,0.5213,1,25.565,25.027,0.568,1.140,0.835,135.62
1521249163,102,249.50,163.50,218.797174,-1.358796,0.6058,1,24.980,24.911,0.718,1.216,0.990,161.14
1521256088,66,256.50,88.50,218.796785,-1.362963,0.3853,1,24.764,24.227,0.736,1.237,0.646,153.53
1521257250,43,257.50,250.50,218.796730,-1.353963,0.4441,1,24.906,24.660,0.438,0.780,0.902,155.39
1521258233,130,258.50,233.50,218.796674,-1.354908,1.2115,2,26.297,26.470,0.372,0.589,0.860,110.33
1521259320,143,259.50,320.50,218.796619,-1.350074,0.3913,1,25.391,25.340,0.648,0.978,0.752,151.49
1521270137,47,270.50,137.50,218.796007,-1.360241,0.2881,2,24.733,24.248,0.490,0.835,0.792,45.42
1521270274,21,270.50,274.50,218.796007,-1.352630,1.5228,2,24.014,23.847,0.351,0.809,0.936,103.28
1521272080,89,272.50,80.50,218.795896,-1.363408,1.3285,3,27.096,24.781,0.696,1.254,0.904,94.30
1521275029,20,275.50,29.50,218.795730,-1.366241,0.2470,3,22.074,21.545,1.060,2.235,0.536,78.09
1521281338,41,281.50,338.50,218.795396,-1.349074,1.3283,3,24.850,24.262,0.543,1.197,0.872,61.56
1521283122,25,283.50,122.50,218.795285,-1.361074,0.8076,4,22.889,22.356,0.664,1.118,0.777,99.55
1521290141,5,290.50,141.50,218.794896,-1.360019,0.2877,4,18.418,17.836,2.005,4.982,0.667,22.52
1521300104,167,300.50,104.50,218.794340,-1.362074,1.1022,2,25.511,25.065,0.627,1.000,0.588,102.54
1521307095,159,307.50,95.50,218.793951,-1.362574,0.9043,1,24.069,23.584,1.690,2.866,0.524,109.38
1521307162,9,307.50,162.50,218.793951,-1.358852,0.6668,4,21.414,20.968,0.514,1.288,0.890,46.96
1521311119,62,311.50,119.50,218.793729,-1.361241,0.7109,1,24.419,23.933,0.572,0.954,0.632,42.60
1521313283,80,313.50,283.50,218.793618,-1.352130,0.8591,1,25.568,25.690,0.420,0.715,0.876,118.35
1521314124,50,314.50,124.50,218.793562,-1.360963,1.7984,3,23.395,22.960,0.661,1.113,0.909,142.95
1521317299,34,317.50,299.50,218.793396,-1.351241,0.2863,3,23.739,23.421,0.644,1.154,0.829,27.42
1521319163,135,319.50,163.50,218.793284,-1.358796,0.6669,2,24.617,24.414,1.052,1.794,0.676,27.77
1521320072,12,320.50,72.50,218.793229,-1.363852,0.2899,4,21.018,20.493,0.604,1.523,0.968,107.89
1521320276,45,320.50,276.50,218.793229,-1.352519,0.7040,3,24.639,24.518,0.482,0.865,0.851,163.42
1521321294,65,321.50,294.50,218.793173,-1.351519,0.2717,1,25.631,25.516,0.426,0.651,0.629,144.17
1521323210,122,323.50,210.50,218.793062,-1.356185,0.3963,1,25.957,25.983,0.390,0.661,0.870,90.86
1521329125,52,329.50,125.50,218.792729,-1.360908,0.3024,4,23.143,22.974,0.854,1.539,0.592,112.11
1521332077,200,332.50,77.50,218.792562,-1.363574,0.8621,3,25.652,24.909,0.563,0.899,0.675,22.64
1521339230,61,339.50,230.50,218.792173,-1.355074,0.7051,1,24.722,24.279,0.614,1.054,0.827,160.85
1521345224,83,345.50,224.50,218.791840,-1.355408,2.8225,2,25.864,25.275,0.425,0.668,0.955,174.23
1521347267,127,347.50,267.50,218.791728,-1.353019,3.7977,1,26.419,26.208,0.449,0.635,0.552,46.21
1521351271,57,351.50,271.50,218.791506,-1.352796,0.4091,1,25.414,25.054,0.350,0.623,0.848,119.83
1521354236,10,354.50,236.50,218.791339,-1.354741,0.7049,3,21.771,20.917,0.705,1.654,0.877,165.19
1521365277,67,365.50,277.50,218.790728,-1.352463,0.7936,1,25.055,24.754,0.449,0.701,0.931,105.05
1522030080,57,30.50,80.50,219.076951,0.793865,0.4557,1,25.431,25.175,0.309,0.448,0.717,80.04
1522032262,59,32.50,262.50,219.076840,0.803976,0.3233,1,24.810,24.326,0.548,0.898,0.876,126.33
1522037236,82,37.50,236.50,219.076562,0.802532,0.6380,1,25.464,25.045,0.476,0.751,0.876,13.57
1522041071,34,41.50,71.50,219.076340,0.793365,0.5702,3,24.037,23.381,0.659,1.246,0.621,174.05
1522044146,9,44.50,146.50,219.076174,0.797532,0.2014,3,22.752,22.199,0.451,0.980,0.851,179.81
1522047169,132,47.50,169.50,219.076007,0.798809,1.4514,2,26.512,26.165,0.374,0.605,0.844,126.90
1522047338,29,47.50,338.50,219.076007,0.808198,1.0837,3,23.776,23.176,0.755,1.325,0.506,1.43
1522050237,68,50.50,237.50,219.075840,0.802587,0.8523,1,25.138,24.974,0.575,0.947,0.899,138.56
1522054191,158,54.50,191.50,219.075618,0.800032,0.6270,1,26.645,26.503,0.347,0.544,0.853,83.84
1522055140,92,55.50,140.50,219.075562,0.797198,0.5682,1,25.410,25.294,0.486,0.827,0.888,110.73
1522062055,138,62.50,55.50,219.075173,0.792476,1.0599,1,25.687,25.470,0.399,0.632,0.990,149.89
1522062338,35,62.50,338.50,219.075173,0.808198,0.7402,3,24.517,23.660,0.597,1.291,0.662,58.86
1522070271,136,70.50,271.50,219.074729,0.804476,0.4591,3,26.204,25.758,0.435,0.712,0.857,80.37
1522076352,7,76.50,352.50,219.074396,0.808976,0.0003,6,22.194,21.896,0.345,0.863,0.866,61.88
1522084225,64,84.50,225.50,219.073951,0.801920,1.2036,2,25.476,25.330,0.499,0.845,0.688,13.91
1522087088,73,87.50,88.50,219.073784,0.794309,0.2810,1,26.132,25.735,0.335,0.583,0.858,157.40
1522088157,60,88.50,157.50,219.073729,0.798143,0.5742,3,25.677,25.237,0.423,0.724,0.878,9.69
1522094062,13,94.50,62.50,219.073395,0.792865,0.3822,4,23.019,22.482,0.563,1.238,0.730,143.74
1522094098,176,94.50,98.50,219.073396,0.794865,0.4388,1,nan,25.889,0.485,0.742,0.738,97.25
1522095359,11,95.50,359.50,219.073340,0.809365,0.3639,2,23.347,22.776,0.407,0.884,0.748,21.04
1522096088,49,96.50,88.50,219.073284,0.794309,1.4057,1,25.348,24.773,0.411,0.684,0.877,47.15
1522109191,44,109.50,191.50,219.072562,0.800032,0.7947,1,24.804,24.283,0.789,1.523,0.711,132.21
1522115090,65,115.50,90.50,219.072229,0.794420,0.5712,2,25.765,25.129,0.470,0.779,0.628,113.60
1522117186,30,117.50,186.50,219.072118,0.799754,0.7239,3,25.129,23.955,0.582,1.145,0.839,63.50
1522118072,107,118.50,72.50,219.072062,0.793420,0.7097,1,26.869,27.324,0.234,0.282,0.850,45.65
1522119055,56,119.50,55.50,219.072006,0.792476,2.9831,1,25.329,24.855,0.457,0.787,0.768,11.15
1522119139,84,119.50,139.50,219.072006,0.797143,0.3770,1,26.398,26.252,0.340,0.613,0.895,14.39
1522119278,139,119.50,278.50,219.072006,0.804865,0.7037,1,25.723,25.899,0.516,0.808,0.854,79.26
1522120233,58,120.50,233.50,219.071951,0.802365,0.4908,4,24.415,24.018,0.759,1.313,0.657,138.74
1522121321,48,121.50,321.50,219.071895,0.807254,2.0925,2,24.467,24.502,0.586,1.073,0.628,129.93
1522123263,21,123.50,263.50,219.071784,0.804032,0.4906,4,22.815,22.616,0.795,1.410,0.883,46.61
1522127183,39,127.50,183.50,219.071562,0.799587,0.7925,2,26.589,25.027,0.350,0.667,0.943,109.09
1522128124,17,128.50,124.50,219.071506,0.796309,2.5939,3,23.732,23.690,0.391,0.726,0.867,66.76
1522132085,33,132.50,85.50,219.071284,0.794143,0.2866,3,23.138,22.989,1.008,1.795,0.729,147.57
1522137149,28,137.50,149.50,219.071006,0.797698,2.6023,3,25.129,24.875,0.339,0.666,0.888,17.99
1522139172,8,139.50,172.50,219.070895,0.798976,0.7242,4,22.915,22.031,0.541,1.233,0.817,78.40
1522142163,79,142.50,163.50,219.070729,0.798476,0.3366,1,26.320,26.092,0.343,0.527,0.835,46.00
1522144060,18,144.50,60.50,219.070617,0.792754,1.5174,3,23.154,22.802,0.715,1.329,0.860,40.44
1522146128,87,146.50,128.50,219.070506,0.796532,0.3908,2,25.171,25.420,0.586,0.982,0.683,10.91
1522147163,32,147.50,163.50,219.070451,0.798476,1.4609,2,25.148,25.160,0.366,0.682,0.893,101.78
1522150347,22,150.50,347.50,219.070284,0.808698,5.0655,1,24.237,24.007,0.391,0.707,0.896,149.06
1522155158,55,155.50,158.50,219.070006,0.798198,3.6184,1,25.602,25.766,0.361,0.612,0.842,145.68
1522155334,90,155.50,334.50,219.070006,0.807976,0.2953,1,26.049,26.096,0.364,0.647,0.713,15.60
1522159057,77,159.50,57.50,219.069784,0.792587,0.9729,3,25.950,25.455,0.412,0.721,0.942,17.05
1522159073,91,159.50,73.50,219.069784,0.793476,0.7163,1,25.467,25.149,0.627,1.025,0.522,12.22
1522160070,95,160.50,70.50,219.069728,0.793309,1.1656,1,26.092,25.888,0.409,0.666,0.719,74.77
1522166152,27,166.50,152.50,219.069395,0.797865,1.4601,3,24.829,24.982,0.340,0.537,0.961,178.69
1522167320,45,167.50,320.50,219.069340,0.807198,1.0662,1,24.825,24.651,0.550,0.953,0.712,173.83
1522178150,62,178.50,150.50,219.068728,0.797754,0.3061,1,26.107,26.836,0.299,0.401,0.655,164.02
1522179133,20,179.50,133.50,219.068673,0.796809,0.7530,3,24.162,23.220,0.505,0.945,0.949,88.12
1522182166,78,182.50,166.50,219.068506,0.798643,0.8279,1,25.969,25.896,0.406,0.667,0.706,27.73
1522182176,24,182.50,176.50,219.068506,0.799198,0.8129,3,24.213,23.685,0.688,1.313,0.593,69.05
1522182184,67,182.50,184.50,219.068506,0.799643,4.9063,1,26.138,25.632,0.409,0.615,0.899,22.02
1522183067,129,183.50,67.50,219.068451,0.793143,1.1969,1,25.485,25.496,0.736,1.134,0.627,110.98
1522186215,180,186.50,215.50,219.068284,0.801365,1.0661,1,26.799,25.732,0.633,0.974,0.689,118.14
1522190143,36,190.50,143.50,219.068062,0.797365,0.7856,1,25.770,26.468,0.257,0.307,0.757,157.20
1522197197,2,197.50,197.50,219.067673,0.800365,0.2928,4,19.286,18.733,0.717,2.276,0.744,154.31
1522199291,47,199.50,291.50,219.067562,0.805587,0.6238,3,25.971,24.867,0.490,0.916,0.812,161.35
1522204200,201,204.50,200.50,219.067284,0.800532,0.2930,3,24.117,23.697,0.417,0.688,0.606,54.29
1522205294,69,205.50,294.50,219.067228,0.805754,0.3523,1,26.174,25.419,0.416,0.670,0.833,10.32
1522207145,75,207.50,145.50,219.067117,0.797476,0.9070,1,26.014,25.812,0.444,0.738,0.669,54.35
1522215267,46,215.50,267.50,219.066673,0.804254,0.8281,1,25.181,24.515,0.528,0.868,0.874,142.45
1522217087,105,217.50,87.50,219.066562,0.794254,2.5686,2,26.477,26.016,0.424,0.741,0.719,159.53
1522218284,1,218.50,284.50,219.066506,0.805198,-0.0002,6,18.566,17.753,0.377,1.051,0.936,100.70
1522219201,197,219.50,201.50,219.066450,0.800587,0.6254,3,25.079,24.635,0.414,0.633,0.897,124.78
1522222265,41,222.50,265.50,219.066284,0.804143,0.3807,1,24.755,24.373,0.595,1.024,0.849,167.23
1522225080,53,225.50,80.50,219.066117,0.793865,0.3064,2,25.492,25.422,0.412,0.587,0.672,76.34
1522225180,26,225.50,180.50,219.066117,0.799420,1.1585,1,25.351,24.771,0.474,0.922,0.727,143.26
1522228067,25,228.50,67.50,219.065950,0.793143,0.4839,3,24.664,24.241,0.357,0.640,0.966,72.66
1522229084,37,229.50,84.50,219.065895,0.794087,0.3526,3,24.391,24.238,0.501,0.856,0.870,30.56
1522229206,3,229.50,206.50,219.065895,0.800865,0.2926,4,19.969,19.467,0.546,1.513,0.905,93.68
1522230154,120,230.50,154.50,219.065839,0.797976,0.6435,1,27.154,27.380,0.299,0.442,0.756,151.79
1522231213,6,231.50,213.50,219.065784,0.801254,0.2934,4,22.465,22.003,0.539,1.069,0.772,74.03
1522235067,203,235.50,67.50,219.065561,0.793143,0.7171,1,27.129,26.723,0.302,0.447,0.744,98.64
1522236278,70,236.50,278.50,219.065506,0.804865,0.6345,1,25.712,25.409,0.465,0.716,0.867,148.20
1522237041,4,237.50,41.50,219.065450,0.791698,0.0001,6,21.718,21.182,0.369,0.830,0.817,88.38
